schlcode	enrollment	enrollment_boys	enrollment_girls	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	popcode	grade	classid	classize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	disadvantaged	c_num5rd	flgrm5	mrkgrm5	ngrm5	flmth5	mrkmth5	nmth5
21052	19	10	9	1	1	6	87	18	27.780001	67	18	3004	11	4	1	19	18	66.720001	27.799999	18	86.389999	5.5999999	0							
21057	56	31	25	2	2	4	79	52	35.290001	71	51	2501	11	4	1	28	25	72.400002	32	25	76.480003	4	2							
21057	56	31	25	2	2	4	79	52	35.290001	71	51	2501	11	4	2	28	26	70.230003	38.5	27	81.480003	3.7	2							
21064	41	26	15	2	2	30	69	37	35.900002	60	39	3434	11	4	1	20	20	60	40	19	66.110001	47.400002	1							
21064	41	26	15	2	2	30	69	37	35.900002	60	39	3434	11	4	2	21	19	59.68	31.6	18	73.220001	11.1	1							
21065	21	11	10	1	1	5	75	20	20	65	20	2808	11	4	1	21	20	65.599998	20	20	74.400002	5	0							
21067	63	24	39	2	2	23	62	57	35.939999	62	64	20347	11	4	1	31	32	61.59	37.5	30	60.23	20	38							
21067	63	24	39	2	2	23	62	57	35.939999	62	64	20347	11	4	2	32	32	62.84	34.400002	27	63.560001	25.9	38							
21068	70	40	30	3	2	13	71	60	28.33	70	60	20347	12	4	1	29	27	72.190002	25.9	27	70.410004	14.8	33							
21068	70	40	30	3	2	13	71	60	28.33	70	60	20347	12	4	2	34	33	69.089996	30.299999	33	71.790001	12.1	33							
21069	127	60	67	4	4	13	67	115	27.59	65	116	67009	11	4	1	33	28	73.110001	14.3	27	74.110001	11.1	16							
21069	127	60	67	4	4	13	67	115	27.59	65	116	67009	11	4	2	32	30	64.900002	33.299999	30	64.300003	20	16							
21069	127	60	67	4	4	13	67	115	27.59	65	116	67009	11	4	3	32	26	72.379997	15.4	26	69.959999	3.8	16							
21069	127	60	67	4	4	13	67	115	27.59	65	116	67009	11	4	4	30	32	52.220001	43.799999	32	60.880001	15.6	16							
21070	94	51	43	3	3	9	69	89	32.220001	72	90	67009	11	4	1	32	31	78.900002	16.1	31	74.839996	3.2	14							
21070	94	51	43	3	3	9	69	89	32.220001	72	90	67009	11	4	2	30	29	59.759998	58.599998	29	61.970001	13.8	14							
21070	94	51	43	3	3	9	69	89	32.220001	72	90	67009	11	4	3	32	30	75.169998	23.299999	29	70.620003	10.3	14							
21073	105	60	45	3	3	15	66	103	38.830002	67	103	67009	11	4	1	36	34	59.68	55.900002	34	62.619999	17.6	16							
21073	105	60	45	3	3	15	66	103	38.830002	67	103	67009	11	4	2	33	34	69.879997	32.400002	34	67.760002	14.7	16							
21073	105	60	45	3	3	15	66	103	38.830002	67	103	67009	11	4	3	36	35	71.370003	28.6	35	67.889999	11.4	16							
21074	28	9	19	1	1	31	58	26	70.370003	58	27	67009	11	4	1	28	27	58.259998	70.400002	26	58	30.799999	52							
21077	22	10	12	1	1	23	57	22	68.18	53	22	67009	12	4	1	22	22	52.73	68.199997	22	56.82	22.700001	48							
21078	82	44	38	3	3	16	69	74	44.16	60	77	67009	12	4	2	28	27	57.299999	33.299999	26	68.459999	7.6999998	36							
21078	82	44	38	3	3	16	69	74	44.16	60	77	67009	12	4	3	30	27	64.480003	40.700001	27	73.300003	14.8	36							
21078	82	44	38	3	3	16	69	74	44.16	60	77	67009	12	4	1	24	23	57.910435	60.970436	21	64.139999	27.819048	36							
21079	38	22	16	1	1	36	52	36	60	52	35	67009	12	4	1	38	35	52.23	60	36	52.360001	36.099998	60							
21080	34	19	15	1	1	13	70	31	21.879999	60	32	463	11	4	1	34	32	59.91	21.9	31	69.940002	12.9	14							
21081	14	7	7	1	1	8	65	13	63.639999	52	11	463	12	4	1	14	11	52.549999	63.599998	13	64.849998	7.6999998	49							
21088	53	26	27	2	2	2	82	46	8.6999998	75	46	2402	11	4	1	28	24	74.629997	4.1999998	24	83.040001	0	7							
21088	53	26	27	2	2	2	82	46	8.6999998	75	46	2402	11	4	2	25	22	75.403633	13.609091	22	80.865456	4.181818	7							
21089	68	37	31	3	2	10	75	60	18.030001	73	61	2402	11	4	1	32	31	71.32	16.1	31	76.099998	3.2	14							
21089	68	37	31	3	2	10	75	60	18.030001	73	61	2402	11	4	2	28	30	74.470001	20	29	73.550003	17.200001	14							
21090	23	9	14	1	1	14	71	21	13.04	74	23	2402	12	4	1	23	23	73.650002	13	21	70.860001	14.3	42							
21091	16	6	10	1	1	0	84	18	27.780001	73	18	6239	11	4	1	16	18	72.779999	27.799999	18	84.220001	0	0							
21093	35	18	17	1	1	0	80	30	33.330002	70	30	5769	11	4	1	35	30	70.169998	33.299999	30	79.57	0	0							
21094	97	45	52	4	3	14	74	79	27.5	62	80	3715	11	4	1	27	28	62.43	25	28	76.25	7.0999999	3							
21094	97	45	52	4	3	14	74	79	27.5	62	80	3715	11	4	3	28	27	57.07	48.099998	26	69.959999	15.4	3							
21094	97	45	52	4	3	14	74	79	27.5	62	80	3715	11	4	2	28	25	66.842796	8.052	25	75.681602	20.271999	3							
21095	44	21	23	2	1	12	72	17	29.41	54	17	570	11	4	1	20	20	51.849998	40	20	72	10	2							
21096	69	38	31	3	2	5	81	56	31.030001	67	58	3574	11	4	1	28	29	63.970001	27.6	28	80.459999	7.0999999	3							
21096	69	38	31	3	2	5	81	56	31.030001	67	58	3574	11	4	2	29	29	70.029999	34.459999	28	81.540001	2.9000001	3							
21097	73	37	36	2	2	10	80	63	29.51	69	61	760	11	4	1	37	20	75	10	20	78	10	0							
21097	73	37	36	2	2	10	80	63	29.51	69	61	760	11	4	2	36	18	68.059998	27.799999	20	84	10	0							
21102	49	23	26	2	2	16	77	44	30.43	74	46	1404	11	4	1	24	21	77.050003	33.299999	20	77.699997	25	8							
21102	49	23	26	2	2	16	77	44	30.43	74	46	1404	11	4	2	25	25	70.959999	28	24	75.629997	8.3000002	8							
21105	16	10	6	1	1	13	80	15	26.67	74	15	2972	11	4	1	16	15	73.800003	26.700001	15	79.599998	13.3	0							
21111	22	14	8	1	1	0	70	22	36.360001	72	22	6643	12	4	1	22	22	72	36.360001	22	70	0	49							
21112	90	46	44	3	3	18	73	85	57.650002	66	85	5850	12	4	1	32	29	67.169998	48.299999	29	73.620003	17.200001	7							
21112	90	46	44	3	3	18	73	85	57.650002	66	85	5850	12	4	2	30	28	65.43	71.400002	28	74.93	10.7	7							
21112	90	46	44	3	3	18	73	85	57.650002	66	85	5850	12	4	3	28	28	64.209999	53.599998	28	69.82	25	7							
21114	22	9	13	1	1	0	84	25	36	75	25	5959	11	4	1	22	25	75.440002	36	25	84.360001	0	1							
21116	19	6	13	1	1	5	74	19	47.369999	66	19	653	11	4	1	19	19	65.68	47.400002	19	74.370003	5.3000002	25							
21117	70	33	37	2	2	22	64	60	28.33	67	60	8748	11	4	1	35	31	61.259998	32.299999	31	60.52	29	21							
21117	70	33	37	2	2	22	64	60	28.33	67	60	8748	11	4	2	35	29	73.449997	24.1	29	67.589996	13.8	21							
21118	55	25	30	2	2	22	67	54	32.080002	71	53	8748	11	4	1	30	23	69.169998	30.4	24	65.580002	20.799999	24							
21118	55	25	30	2	2	22	67	54	32.080002	71	53	8748	11	4	2	25	30	71.669998	33.299999	30	68	23.299999	24							
21119	23	13	10	1	1	14	66	22	72.730003	47	22	8748	12	4	1	23	22	46.73	72.699997	22	65.589996	13.6	63							
21123	27	13	14	1	1	0	79	25	28	73	25	2691	11	4	1	27	27	71.220001	33.299999	27	76.739998	7.4000001	0							
21126	28	12	16	1	1	18	76	28	18.52	74	27	430	11	4	1	28	27	73.889999	18.5	28	75.610001	17.9	3							
21127	48	24	24	2	2	33	60	40	47.5	57	40	6072	12	4	1	26	19	57.580002	47.400002	19	62.16	21.1	43							
21127	48	24	24	2	2	33	60	40	47.5	57	40	6072	12	4	2	22	21	56.52	47.599998	21	58.669998	42.900002	43							
21130	26	10	16	1	1	12	75	25	8.6999998	75	23	489	11	4	1	26	23	75.300003	8.6999998	25	75.040001	12	22							
21132	45	18	27	2	2	15	83	39	23.08	71	39	2980	11	4	1	22	19	70.260002	26.299999	19	83.419998	10.5	0							
21132	45	18	27	2	2	15	83	39	23.08	71	39	2980	11	4	2	23	20	72.050003	20	20	82.300003	20	0							
21134	14	5	9	1	1	0	71	13	38.459999	49	13	2725	11	4	1	14	13	48.619999	38.5	13	70.379997	0	10							
21137	115	51	64	4	3	10	71	79	36.709999	69	79	10637	11	4	2	35	24	68.040001	41.700001	24	68.959999	8.3000002	18							
21137	115	51	64	4	3	10	71	79	36.709999	69	79	10637	11	4	3	34	28	69.889999	39.299999	28	73.290001	7.0999999	18							
21137	115	51	64	4	3	10	71	79	36.709999	69	79	10637	11	4	4	12	27	70.260002	29.6	27	70.559998	14.8	18							
21138	26	14	12	1	1	28	61	25	65.379997	54	26	10637	12	4	1	26	26	53.459999	65.400002	25	61.119999	28	48							
21141	37	13	24	1	1	6	79	36	36.110001	69	36	661	11	4	1	37	18	63.610001	50	18	77.440002	11.1	0							
21144	51	29	22	2	2	11	85	35	2.8599999	84	35	4085	11	4	2	26	19	85.529999	5.3000002	18	85.110001	16.700001	1							
21144	51	29	22	2	2	11	85	35	2.8599999	84	35	4085	11	4	1	25	16	82.183128		17	84.88353	4.9647059	1							
21145	97	56	41	3	3	5	81	95	7.3699999	76	95	802	11	4	1	31	28	70.860001	7.0999999	28	81.110001	7.0999999	3							
21145	97	56	41	3	3	5	81	95	7.3699999	76	95	802	11	4	2	30	33	81.269997	9.1000004	33	83.239998	3	3							
21145	97	56	41	3	3	5	81	95	7.3699999	76	95	802	11	4	3	36	34	75.529999	5.9000001	34	78.559998	5.9000001	3							
21146	62	29	33	3	2	9	76	46	26.09	67	46	91009	11	4	1	27	23	64.389999	34.799999	23	73.699997	4.3000002	17							
21146	62	29	33	3	2	9	76	46	26.09	67	46	91009	11	4	2	26	23	69.040001	17.4	23	78.959999	13	17							
21147	118	55	63	3	3	5	77	105	14.15	77	106	91009	11	4	2	39	39	76.849998	20.5	39	72.260002	5.0999999	3							
21147	118	55	63	3	3	5	77	105	14.15	77	106	91009	11	4	3	39	37	69.970001	24.299999	34	75.529999	8.8000002	3							
21147	118	55	63	3	3	5	77	105	14.15	77	106	91009	11	4	1	40	30	85.865334		32	84.338753	.84062499	3							
21148	40	22	18	2	1	39	61	31	38.709999	62	31	91009	11	4	1	32	31	61.68	38.700001	31	61.029999	38.700001	38							
21149	69	31	38	2	2	12	70	59	24.59	69	61	91009	11	4	1	35	31	66.739998	35.5	30	66.199997	16.700001	20							
21149	69	31	38	2	2	12	70	59	24.59	69	61	91009	11	4	2	34	30	72.07	13.3	29	74.620003	6.9000001	20							
21151	120	56	64	3	3	11	80	104	11.43	78	105	91009	11	4	2	40	33	83.239998	9.1000004	33	84.519997	3	4							
21151	120	56	64	3	3	11	80	104	11.43	78	105	91009	11	4	3	40	37	76.050003	10.8	37	79.589996	10.8	4							
21151	120	56	64	3	3	11	80	104	11.43	78	105	91009	11	4	1	40	35	75.120857	14.292857	34	76.05912	18.982353	4							
21153	31	15	16	1	1	27	69	30	46.669998	62	30	91009	12	4	1	31	30	62.169998	46.700001	30	69.470001	26.700001	30							
21160	36	22	14	1	1	7	70	27	29.629999	62	27	10611	11	4	1	38	27	62.330002	29.6	27	69.519997	7.4000001	24							
21162	49	25	24	3	2	15	72	27	25.93	69	27	10611	11	4	1	21	14	70.43	28.6	14	75.639999	7.0999999	22							
21162	49	25	24	3	2	15	72	27	25.93	69	27	10611	11	4	2	20	13	68.150002	23.1	13	68.769997	23.1	22							
21163	27	14	13	1	1	23	65	26	69.230003	53	26	5785	11	4	1	27	26	53	69.230003	26	65	23	20							
21166	31	17	14	1	1	19	78	31	25.809999	75	31	3764	11	4	1	33	31	74.940002	25.799999	31	78.160004	19.4	2							
21168	51	25	26	2	2	5	76	42	25.58	64	43	2733	11	4	1	26	24	65.790001	25	23	77.349998	4.3000002	0							
21168	51	25	26	2	2	5	76	42	25.58	64	43	2733	11	4	2	25	19	60.740002	26.299999	19	75.209999	5.3000002	0							
21171	21	12	9	1	1	5	88	21	4.7600002	83	21	2899	11	4	1	21	21	82.809998	4.8000002	21	88.139999	4.8000002	0							
21173	28	15	13	1	1	16	82	25	20	71	25	2709	11	4	1	28	25	71.120003	20	25	81.519997	16	4							
21175	43	19	24	2	2	9	76	34	48.57	65	35	893	11	4	1	22	18	62.830002	44.400002	18	75.830002	5.5999999	0							
21175	43	19	24	2	2	9	76	34	48.57	65	35	893	11	4	2	21	17	67.410004	52.900002	16	75.809998	12.5	0							
21176	19	11	8	1	1	0	84	16	12.5	75	16	828	11	4	1	19	16	74.690002	12.5	16	84	0	3							
21178	47	20	27	2	2	29	63	42	40.91	56	44	76000	11	4	1	23	22	53.450001	50	21	64.620003	14.3	21							
21178	47	20	27	2	2	29	63	42	40.91	56	44	76000	11	4	2	24	22	59.639999	31.799999	21	60.330002	42.900002	21							
21179	102	55	47	3	3	27	65	79	32.93	62	82	76000	11	4	1	33	32	68	12.5	32	70.660004	18.799999	23							
21179	102	55	47	3	3	27	65	79	32.93	62	82	76000	11	4	2	35	27	55.040001	55.599998	24	64.419998	29.200001	23							
21179	102	55	47	3	3	27	65	79	32.93	62	82	76000	11	4	3	34	23	61.09	34.799999	23	58.91	34.799999	23							
21181	91	43	48	3	3	12	76	89	6.8200002	76	88	76000	11	4	2	33	33	76.18	6.0999999	33	73.150002	6.0999999	15							
21181	91	43	48	3	3	12	76	89	6.8200002	76	88	76000	11	4	3	29	27	75.110001	11.1	28	75.860001	25	15							
21181	91	43	48	3	3	12	76	89	6.8200002	76	88	76000	11	4	1	29	28	76.646072	3.5414286	28	79.498932	5.9535713	15							
21182	62	33	29	2	2	18	68	55	18.639999	69	59	76000	11	4	1	31	29	69.660004	10.3	28	70.959999	10.7	5							
21182	62	33	29	2	2	18	68	55	18.639999	69	59	76000	11	4	2	31	30	68.669998	26.700001	27	65.779999	25.9	5							
21184	70	38	32	3	2	6	67	51	20.75	67	53	76000	12	4	1	31	23	65.870003	26.1	23	67.650002	4.3000002	33							
21184	70	38	32	3	2	6	67	51	20.75	67	53	76000	12	4	2	25	30	68.599998	16.700001	28	66.5	7.0999999	33							
21185	29	17	12	1	1	14	68	29	17.24	65	29	76000	12	4	1	29	29	64.860001	17.200001	29	68.410004	13.8	35							
21190	81	32	49	3	2	31	58	70	36.619999	61	71	77008	11	4	1	36	36	61.189999	30.6	35	60.509998	22.9	30							
21190	81	32	49	3	2	31	58	70	36.619999	61	71	77008	11	4	2	36	35	60	42.900002	35	55.57	40	30							
21191	149	68	81	4	3	15	70	123	28.68	69	129	77008	11	4	3	42	30	69.269997	36.700001	29	69.860001	17.200001	11							
21191	149	68	81	4	3	15	70	123	28.68	69	129	77008	11	4	4	15	33	70.330002	12.1	32	72	12.5	11							
21192	60	33	27	2	2	36	57	55	26.67	58	60	77008	11	4	1	30	30	55.869999	36.700001	28	57.290001	39.299999	20							
21192	60	33	27	2	2	36	57	55	26.67	58	60	77008	11	4	2	30	30	60.130001	16.639999	27	56.699261	32.577778	20							
21194	60	30	30	2	2	14	68	50	38	65	50	77008	12	4	1	31	31	61.650002	41.900002	31	64.099998	29	28							
21194	60	30	30	2	2	14	68	50	38	65	50	77008	12	4	2	29	26	57.810001	50	26	60.540001	15.4	28							
21195	55	29	26	2	2	30	58	46	60.869999	50	46	77008	12	4	1	29	24	50.290001	62.5	24	56.540001	29.200001	71							
21195	55	29	26	2	2	30	58	46	60.869999	50	46	77008	12	4	2	26	22	50.139999	59.099998	22	59.27	31.799999	71							
21196	21	18	3	1	1	38	55	16	64.709999	56	17	77008	12	4	1	21	17	55.759998	64.699997	16	55.189999	37.5	76							
21200	33	14	19	1	1	11	76	28	27.59	68	29	5991	11	4	1	33	29	67.550003	27.6	28	75.790001	10.7	5							
21201	33	13	20	2	2	22	61	32	58.060001	58	31	20529	12	4	1	13	13	45.459999	69.199997	13	52.380001	30.799999	49							
21201	33	13	20	2	2	22	61	32	58.060001	58	31	20529	12	4	2	20	18	67.220001	50	19	67.32	15.8	49							
21203	64	29	35	3	2	13	77	48	8.3299999	78	48	80002	11	4	2	27	22	80.449997	0	22	79.410004	4.5	8							
21203	64	29	35	3	2	13	77	48	8.3299999	78	48	80002	11	4	1	30	26	75.926926	15.378462	26	74.96077	20.192308	8							
21204	34	18	16	2	1	15	73	26	58.619999	58	29	80002	11	4	1	25	29	57.52	58.599998	26	73.309998	15.4	41							
21205	102	54	48	4	3	10	73	80	30.49	73	82	80002	11	4	1	30	27	69.07	44.400002	27	68.849998	7.4000001	21							
21205	102	54	48	4	3	10	73	80	30.49	73	82	80002	11	4	3	31	27	72.779999	14.8	27	72.699997	14.8	21							
21205	102	54	48	4	3	10	73	80	30.49	73	82	80002	11	4	2	33	28	77.001785	32.206429	26	77.621155	7.7153845	21							
21206	44	23	21	1	1	22	68	36	44.439999	65	36	80002	12	4	1	44	36	65.330002	44.400002	36	67.639999	22.200001	32							
21208	68	32	36	2	2	17	65	59	32.200001	65	59	28001	11	4	1	34	28	66.75	32.099998	28	63.43	21.4	40							
21208	68	32	36	2	2	17	65	59	32.200001	65	59	28001	11	4	2	34	31	63.419353	32.290321	31	66.418068	13.025806	40							
21209	63	29	34	2	2	18	71	61	14.29	74	63	28001	11	4	1	32	30	66.57	20	30	67.830002	26.700001	41							
21209	63	29	34	2	2	18	71	61	14.29	74	63	28001	11	4	2	31	33	80.940002	9.1000004	31	74.260002	9.6999998	41							
21210	56	21	35	2	2	19	69	42	23.4	65	47	28001	11	4	2	28	26	61.619999	34.599998	26	58.689999	42.299999	46							
21210	56	21	35	2	2	19	69	42	23.4	65	47	28001	11	4	1	28	21	69.184761	9.5333338	16	85.753754		46							
21211	15	4	11	1	1	8	63	12	53.849998	66	13	28001	12	4	1	15	13	65.849998	53.799999	12	62.75	8.3000002	56							
21212	58	33	25	2	2	11	71	54	27.780001	66	54	28001	12	4	1	29	26	72.080002	23.1	26	74.120003	7.6999998	44							
21212	58	33	25	2	2	11	71	54	27.780001	66	54	28001	12	4	2	29	28	60.354286	32.125713	28	68.102859	14.064285	44							
21213	20	11	9	1	1	20	65	15	35.290001	64	17	5793	11	4	1	20	17	63.470001	35.299999	15	64.730003	20	0							
21214	49	24	25	2	2	11	79	45	34.09	74	44	265	11	4	1	24	21	69.290001	38.099998	22	73	13.6	4							
21214	49	24	25	2	2	11	79	45	34.09	74	44	265	11	4	2	25	23	77.349998	30.4	23	85.129997	8.6999998	4							
21215	51	22	29	2	2	6	80	48	12.5	71	48	3905	11	4	1	26	24	71.959999	12.5	24	79.580002	12.5	3							
21215	51	22	29	2	2	6	80	48	12.5	71	48	3905	11	4	2	25	24	69.540001	12.5	24	79.709999	0	3							
21216	20	9	11	1	1	7	69	14	60	69	15	8540	12	4	1	20	15	68.800003	60	14	69.290001	7.0999999	39							
21221	67	32	35	2	2	16	76	64	12.7	79	63	1222	11	4	1	35	31	76.970001	12.9	32	72.529999	25	6							
21221	67	32	35	2	2	16	76	64	12.7	79	63	1222	11	4	2	32	32	80.96656	12.50625	32	79.470001	7	6							
21227	109	57	52	3	3	8	77	91	54.349998	61	92	3046	12	4	1	37	22	63.950001	54.5	22	74.550003	18.200001	4							
21227	109	57	52	3	3	8	77	91	54.349998	61	92	3046	12	4	2	36	19	56.950001	63.200001	19	80.110001	0	4							
21227	109	57	52	3	3	8	77	91	54.349998	61	92	3046	12	4	3	36	25	65.519997	56	25	78.800003	4	4							
21229	17	8	9	1	1	18	81	17	17.65	79	17	1420	12	4	1	17	17	79.349998	17.6	17	80.940002	17.6	5							
21233	12	6	6	1	1	0	74	13	0	82	13	6148	11	4	1	12	13	81.849998	0	13	74.309998	0	32							
21235	27	12	15	1	1	31	62	26	61.540001	51	26	8128	11	4	1	27	26	51.27	61.5	26	62	30.799999	35							
21236	36	17	19	1	1	12	68	33	15.15	70	33	8128	12	4	1	36	33	70.059998	15.2	33	67.669998	12.1	35							
21241	47	19	28	2	2	19	70	47	25.530001	63	47	1263	11	4	1	24	24	62.669998	16.700001	24	73.580002	12.5	2							
21241	47	19	28	2	2	19	70	47	25.530001	63	47	1263	11	4	2	23	23	63.700001	34.799999	23	65.480003	26.1	2							
21258	22	11	11	1	1	24	62	21	77.269997	46	22	10611	12	4	1	22	22	45.91	77.300003	21	62.330002	23.799999	63							
21265	67	40	27	2	2	6	73	64	24.24	66	66	28001	11	4	1	34	33	66.18	30.299999	32	72.339996	6.3000002	34							
21265	67	40	27	2	2	6	73	64	24.24	66	66	28001	11	4	2	33	33	66.760002	18.200001	32	73.410004	6.3000002	34							
21268	103	58	45	4	3	18	70	71	38.57	64	70	80002	12	4	2	24	20	62.5	30	21	68	28.6	38							
21268	103	58	45	4	3	18	70	71	38.57	64	70	80002	12	4	3	14	30	65.370003	36.700001	30	68	20	38							
21268	103	58	45	4	3	18	70	71	38.57	64	70	80002	12	4	1	24	20	63.445	49.945	20	75.099998	3.8699999	38							
21273	25	11	14	1	1	41	60	22	47.830002	61	23	77008	11	4	1	25	23	61.169998	47.799999	22	60.59	40.900002	33							
21275	21	12	9	1	1	5	77	20	25	71	20	299	11	4	1	21	20	71.349998	25	20	76.900002	5	11							
21276	37	19	18	2	1	0	66	20	28.57	60	21	20347	12	4	1	24	24	57.169998	37.5	23	62.52	8.6999998	59							
21277	60	24	36	3	2	21	72	42	38.459999	60	52	11395	11	4	1	22	24	60.169998	41.700001	22	73.639999	18.200001	11							
21277	60	24	36	3	2	21	72	42	38.459999	60	52	11395	11	4	2	25	28	60.82	35.700001	20	69.75	25	11							
21279	52	31	21	2	2	24	69	51	45.279999	65	53	92007	12	4	1	27	27	59.189999	55.599998	25	67.440002	24	34							
21279	52	31	21	2	2	24	69	51	45.279999	65	53	92007	12	4	2	25	26	70.730003	34.599998	26	69.879997	23.1	34							
21280	15	7	8	1	1	0	84	14	7.1399999	85	14	4523	11	4	1	15	14	85.209999	7.0999999	14	84	0	7							
21281	47	27	20	2	2	13	77	32	19.35	73	31	10637	12	4	1	27	17	76.410004	17.6	18	76.330002	16.700001	43							
21281	47	27	20	2	2	13	77	32	19.35	73	31	10637	12	4	2	20	15	66.599998	26.700001	16	72.129997	18.799999	43							
21282	63	31	32	3	2	15	68	46	32	73	50	76000	11	4	1	25	24	72.459999	29.200001	23	66.169998	21.700001	31							
21282	63	31	32	3	2	15	68	46	32	73	50	76000	11	4	2	23	26	73.040001	34.599998	23	70.040001	8.6999998	31							
21285	25	11	14	1	1	12	74	17	29.41	71	17	28001	11	4	1	25	17	70.82	29.4	17	73.589996	11.8	45							
21293	71	49	22	3	2	29	71	55	30.91	67	55	5702	11	4	1	27	26	72.580002	19.200001	26	76.769997	19.200001	27							
21293	71	49	22	3	2	29	71	55	30.91	67	55	5702	11	4	2	31	29	61.720001	41.400002	29	65.449997	37.900002	27							
21307	71	37	34	2	2	18	67	57	51.790001	57	56	10611	11	4	1	35	27	54.889999	59.299999	29	58	24.1	10							
21307	71	37	34	2	2	18	67	57	51.790001	57	56	10611	11	4	2	36	29	59.93	44.799999	28	75.610001	10.7	10							
21310	56	26	30	2	2	4	78	51	27.450001	66	51	11395	12	4	1	30	26	60.5	34.599998	26	72.540001	3.8	44							
21310	56	26	30	2	2	4	78	51	27.450001	66	51	11395	12	4	2	26	25	72.440002	20	25	82.959999	4	44							
21312	98	52	46	4	3	14	68	70	36.990002	61	73	11395	11	4	1	33	30	61.130001	40	30	70.57	13.3	10							
21312	98	52	46	4	3	14	68	70	36.990002	61	73	11395	11	4	2	28	21	59.139999	28.6	20	62.75	10	10							
21312	98	52	46	4	3	14	68	70	36.990002	61	73	11395	11	4	3	28	22	61.549999	40.900002	20	70.75	20	10							
21313	35	15	20	1	1	0	81	30	32.349998	58	34	41012	11	4	1	35	34	58	32.349998	30	81	0	3							
21315	88	56	32	3	2	9	81	69	23.530001	69	68	47019	12	4	1	28	38	72.129997	23.700001	39	80.849998	10.3	8							
21315	88	56	32	3	2	9	81	69	23.530001	69	68	47019	12	4	3	8	25	67.760002	16	25	83.519997	0	8							
21316	29	15	14	1	1	29	59	31	58.060001	58	31	10611	12	4	1	29	15	58.07	60	15	63.73	26.700001	24							
21322	115	53	62	4	3	21	67	100	16.83	72	101	67009	11	4	1	36	33	78.029999	12.1	32	75.059998	9.3999996	24							
21322	115	53	62	4	3	21	67	100	16.83	72	101	67009	11	4	3	32	36	69.389999	8.3000002	36	68.059998	22.200001	24							
21322	115	53	62	4	3	21	67	100	16.83	72	101	67009	11	4	2	35	32	68.717812	31.304062	32	57.747501	31.25	24							
21323	51	25	26	2	2	2	81	46	13.04	73	46	1990	11	4	1	25	23	73.739998	8.6999998	23	82.300003	0	4							
21323	51	25	26	2	2	2	81	46	13.04	73	46	1990	11	4	2	26	23	72.830002	17.4	23	80.699997	4.3000002	4							
21327	33	16	17	1	1	0	79	26	23.08	69	26	40154	11	4	1	33	26	69.040001	23.1	26	78.620003	0	1							
21328	85	47	38	3	2	10	67	51	38.330002	60	60	10611	11	4	2	37	30	62.470001	30	27	70.669998	7.4000001	12							
21328	85	47	38	3	2	10	67	51	38.330002	60	60	10611	11	4	3	13	30	57.529999	46.700001	24	62.75	12.5	12							
21330	87	37	50	3	3	27	61	78	40.48	57	84	10611	11	4	1	30	30	60.299999	33.299999	27	64.370003	18.5	6							
21330	87	37	50	3	3	27	61	78	40.48	57	84	10611	11	4	2	28	27	63.150002	25.9	26	64.459999	19.200001	6							
21330	87	37	50	3	3	27	61	78	40.48	57	84	10611	11	4	3	29	27	48.669998	63	25	53.48	44	6							
21331	53	33	20	2	2	34	65	50	46.939999	54	49	8433	11	4	2	25	21	54.709999	42.900002	22	67.32	40.900002	19							
21331	53	33	20	2	2	34	65	50	46.939999	54	49	8433	11	4	1	28	28	53.467499	49.970001	28	63.177143	28.578571	19							
21338	83	33	50	3	2	12	70	68	25.35	59	71	41004	11	4	1	37	36	59.279999	19.4	36	66.970001	13.9	5							
21338	83	33	50	3	2	12	70	68	25.35	59	71	41004	11	4	2	38	35	59.57	31.4	32	72.720001	9.3999996	5							
21340	85	38	47	3	3	13	68	72	36.990002	61	73	76000	11	4	1	28	27	60.48	44.400002	27	66.93	14.8	30							
