tabroad	tdomestic	tinkind	tgifts	income	wage	entrepreneourial	rental	interest	pension	dividend	primary	somesecondary	secondary	someuniversity	university	age	female	married	child1	child7	child15	size	bothwork	notemployed	marriedf	region	transfers
36000	0	0	500	700	0	0	0	200	0	0	0	0	0	1	0	28	1	1	0	0	1	2	0	1	1	0	35500
0	2000	0	0	59709	59709	0	0	0	0	0	0	0	1	0	0	48	0	1	0	0	0	6	0	0	0	0	2000
0	0	0	0	27600	27600	0	0	0	0	0	0	0	0	0	1	35	0	1	0	0	2	5	0	0	0	0	0
0	0	0	0	24400	24400	0	0	0	0	0	0	0	0	1	0	24	0	1	0	3	0	5	0	0	0	0	0
18000	0	38	0	6200	0	0	0	200	0	0	0	0	1	0	0	53	0	0	0	2	1	6	0	1	0	0	18038
5500	0	841	0	32280	11880	0	12000	0	0	0	0	0	0	0	0	81	1	0	0	0	0	3	0	1	0	0	6341
0	0	0	0	80700	0	80700	0	0	0	0	0	0	0	1	0	39	0	1	0	1	2	6	1	0	0	0	0
1800	0	0	0	12024	0	12024	0	0	0	0	0	0	1	0	0	62	1	1	0	0	0	2	0	0	1	0	1800
5300	0	576	0	6716	0	6716	0	0	0	0	0	1	0	0	0	75	1	0	0	0	0	2	0	0	0	0	5876
0	15000	110	0	22800	18000	0	0	0	0	0	0	0	0	1	0	26	0	1	0	1	0	3	0	0	0	0	15110
0	300	1138	3000	131924	111464	0	0	660	9070	0	0	0	0	0	1	38	0	1	0	0	2	6	1	0	0	0	-1562
0	0	912	0	91702	68600	21802	0	400	0	0	0	0	0	0	1	45	0	1	0	0	0	6	0	0	0	0	912
0	0	0	0	72400	71400	0	0	1000	0	0	0	0	0	0	1	23	0	1	0	0	0	4	0	0	0	0	0
0	0	0	0	151840	107200	8640	0	0	0	0	0	0	0	0	1	50	0	1	0	2	0	9	1	0	0	0	0
0	0	0	0	22716	19116	0	0	0	0	0	0	0	1	0	0	33	0	1	0	3	0	5	0	0	0	0	0
0	1300	0	0	23084	19484	0	0	0	0	0	0	0	1	0	0	52	0	1	0	0	1	4	0	0	0	0	1300
0	0	18	0	51656	39596	0	0	60	0	0	1	0	0	0	0	75	0	1	0	0	0	5	0	0	0	0	18
0	0	2551	0	40500	40500	0	0	0	0	0	0	0	0	1	0	29	1	0	0	3	1	5	0	0	0	0	2551
0	0	0	0	41980	32380	0	0	0	0	0	0	0	1	0	0	51	0	1	0	0	1	7	0	1	0	0	0
0	0	0	0	66252	35906	24280	0	0	0	0	1	0	0	0	0	60	0	1	1	1	1	11	1	0	0	0	0
0	0	300	0	106932	94312	0	5400	20	0	0	1	0	0	0	0	47	0	1	0	1	1	12	0	0	0	0	300
0	0	0	0	40026	0	40026	0	0	0	0	1	0	0	0	0	55	0	1	1	0	0	7	1	1	0	0	0
0	0	238	0	88782	0	64740	0	0	0	0	0	0	0	1	0	50	0	1	0	0	3	8	1	0	0	0	238
0	0	729	0	49300	49300	0	0	0	0	0	1	0	0	0	0	43	0	1	0	0	1	6	0	0	0	0	729
0	0	264	0	33931	18320	14171	0	0	0	0	0	0	1	0	0	43	0	1	1	0	1	5	1	0	0	0	264
0	27000	39	0	10800	10800	0	0	0	0	0	1	0	0	0	0	31	1	1	0	1	0	4	0	0	1	0	27039
0	0	576	0	146520	128520	0	0	0	0	0	0	0	1	0	0	63	1	0	0	0	0	9	0	1	0	0	576
0	0	20	0	67000	49000	0	6000	0	0	0	0	0	0	0	1	30	0	1	0	2	0	6	0	0	0	0	20
0	0	258	0	47950	47800	0	0	0	0	0	0	0	0	1	0	58	0	1	0	0	1	6	0	0	0	0	258
72000	0	18810	0	85494	61306	0	0	0	0	0	0	0	0	0	1	45	1	1	0	1	0	8	0	0	1	0	90810
60636	0	1454	0	38100	19500	0	0	3000	0	0	0	0	1	0	0	51	1	1	0	0	0	4	0	1	1	0	62090
0	0	0	0	61800	61800	0	0	0	0	0	0	0	1	0	0	33	0	1	1	1	0	9	1	0	0	0	0
0	0	3600	0	88494	52494	0	18000	0	0	0	0	0	0	1	0	51	0	1	0	2	0	11	0	1	0	0	3600
24000	0	0	0	40990	0	26590	14400	0	9000	0	0	1	0	0	0	67	1	0	0	0	1	3	0	0	0	0	24000
0	0	0	0	45275	45275	0	0	0	0	0	0	0	1	0	0	29	0	1	0	2	0	4	0	0	0	0	0
14000	0	0	0	31300	26000	0	0	0	0	0	0	0	0	1	0	23	0	1	1	0	0	3	1	1	0	0	14000
0	0	0	0	68740	68740	0	0	0	0	0	0	0	1	0	0	36	0	1	0	0	3	6	1	0	0	0	0
0	0	0	0	82016	81216	0	0	0	0	0	0	0	1	0	0	32	0	1	0	2	2	8	0	0	0	0	0
0	0	0	0	35099	0	35099	0	0	0	0	1	0	0	0	0	35	0	1	1	2	0	6	0	0	0	0	0
0	0	68	0	93308	36628	50680	0	0	0	0	0	1	0	0	0	32	0	1	1	1	2	7	0	0	0	0	68
0	0	0	0	39820	39820	0	0	0	0	0	0	0	1	0	0	53	0	1	0	0	1	7	0	0	0	0	0
0	0	0	0	60000	0	0	36000	0	8400	0	0	0	1	0	0	76	0	1	0	0	0	2	0	1	0	0	0
10000	9000	0	120	18120	0	0	0	0	0	0	1	0	0	0	0	78	1	0	0	1	0	4	0	1	0	0	18880
0	0	0	0	38800	0	29200	0	0	0	0	0	0	0	0	1	29	0	1	0	2	1	5	0	0	0	0	0
36000	0	0	1200	1200	0	0	0	0	0	0	0	0	1	0	0	36	1	1	0	2	0	3	0	1	1	0	34800
0	0	0	0	63949	37101	8848	0	0	0	0	1	0	0	0	0	55	1	0	0	0	0	6	0	0	0	0	0
0	0	0	0	155600	143600	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	3	0	1	0	0	0
0	36000	0	0	9600	0	0	0	0	0	0	0	0	0	1	0	21	1	0	0	0	0	2	0	1	0	0	36000
0	0	0	0	25100	25100	0	0	0	0	0	0	0	1	0	0	33	0	1	0	1	0	3	0	0	0	0	0
0	0	150	0	42000	36000	0	0	0	0	0	0	0	0	1	0	34	0	1	0	1	0	3	0	0	0	0	150
0	300	6547	0	40736	30468	10138	0	0	0	0	0	0	0	1	0	44	0	1	0	0	3	5	1	0	0	0	6847
0	0	8538	0	12000	12000	0	0	0	0	0	0	0	0	1	0	30	0	1	0	1	0	3	0	0	0	0	8538
0	0	500	0	81240	81240	0	0	0	0	0	0	1	0	0	0	48	1	1	0	0	2	8	0	0	1	0	500
0	0	0	0	21000	15000	0	0	0	0	0	0	0	1	0	0	67	0	1	0	0	0	3	0	0	0	0	0
1050	1500	950	0	22320	16320	0	0	0	0	0	1	0	0	0	0	56	1	0	0	0	0	3	0	1	0	0	3500
18900	0	550	0	9894	0	0	0	0	7200	0	0	0	0	1	0	66	0	1	0	0	0	3	0	1	0	0	19450
0	0	725	0	75110	18000	51110	0	0	0	0	1	0	0	0	0	61	0	1	0	0	0	5	1	0	0	0	725
0	0	150	0	98300	6500	91800	0	0	0	0	0	0	1	0	0	34	0	1	0	1	1	5	1	0	0	0	150
0	0	0	0	66910	38576	18734	0	0	0	0	0	0	0	1	0	58	0	1	0	0	0	4	0	0	0	0	0
0	0	0	0	42400	42400	0	0	0	0	0	1	0	0	0	0	70	1	0	0	0	0	6	0	1	0	0	0
0	0	220	0	103977	73727	30250	0	0	0	0	0	0	0	1	0	38	0	1	0	1	3	7	0	0	0	0	220
6000	0	0	0	65790	51990	1800	0	0	0	0	0	0	0	0	1	50	0	1	0	0	1	9	1	0	0	0	6000
0	3600	6996	0	2198	0	0	0	0	4800	0	0	0	1	0	0	64	0	1	0	0	0	3	0	1	0	0	10596
10000	0	1050	0	23400	23400	0	0	0	0	0	0	0	0	0	1	28	1	1	1	2	0	4	0	0	1	0	11050
0	0	0	0	66651	0	54651	0	0	12000	0	0	0	0	1	0	55	0	1	0	0	0	5	0	0	0	0	0
0	0	0	0	33847	33600	0	0	0	0	0	0	0	1	0	0	48	0	1	0	0	1	5	0	0	0	0	0
0	0	0	0	58500	58500	0	0	0	0	0	0	0	0	0	1	59	0	1	0	0	0	4	0	0	0	0	0
0	0	0	0	84000	84000	0	0	0	0	0	0	0	0	0	1	35	0	1	0	1	2	5	0	0	0	0	0
0	0	0	0	52623	44223	0	0	0	0	0	0	0	0	1	0	24	1	0	0	1	0	4	0	0	0	0	0
0	0	0	0	22910	4160	18630	0	0	0	0	1	0	0	0	0	24	0	1	0	0	0	2	0	0	0	0	0
0	0	16315	750	59394	53782	0	0	0	0	0	0	0	0	1	0	23	0	1	0	0	0	2	0	0	0	0	15565
0	0	290	300	45060	44520	0	0	0	0	0	1	0	0	0	0	53	0	1	0	0	1	5	0	0	0	0	-10
0	0	25	150	22150	18400	0	0	0	0	0	1	0	0	0	0	74	1	0	0	0	0	2	0	1	0	0	-125
0	500	85	0	18000	18000	0	0	0	0	0	0	1	0	0	0	23	0	1	0	1	2	3	0	0	0	0	585
0	1500	240	0	23280	20880	0	0	0	0	0	1	0	0	0	0	38	0	1	0	0	0	4	0	0	0	0	1740
0	1500	160	0	28400	26000	0	0	0	0	0	0	1	0	0	0	47	0	1	1	2	0	5	0	0	0	0	1660
0	0	20	0	69960	69960	0	0	0	0	0	0	0	1	0	0	29	1	0	0	1	1	7	0	0	0	0	20
0	0	230	0	42744	29580	10764	0	0	0	0	0	0	0	0	0	57	1	0	0	1	2	7	0	0	0	0	230
0	0	180	0	41210	38800	0	0	0	0	0	0	0	1	0	0	48	0	1	0	0	1	6	0	0	0	0	180
0	800	80	0	14412	12012	0	0	0	0	0	0	1	0	0	0	30	0	1	0	3	0	5	0	0	0	0	880
0	0	90	0	42400	36400	0	0	0	0	0	0	0	0	1	0	34	1	0	0	2	1	4	0	0	0	0	90
0	0	60	0	19680	19680	0	0	0	0	0	0	1	0	0	0	30	0	1	0	4	0	6	0	0	0	0	60
36000	0	0	0	58960	58080	0	0	640	0	0	0	0	1	0	0	59	1	0	0	3	1	11	0	1	0	0	36000
18000	0	0	0	50400	36000	0	0	0	0	0	0	0	0	1	0	45	0	0	0	1	1	5	0	0	0	0	18000
20000	0	0	0	17300	16800	0	0	500	0	0	0	0	1	0	0	48	0	1	0	0	1	5	0	0	0	0	20000
0	1500	0	0	36150	36000	0	0	0	0	0	0	0	1	0	0	35	0	1	0	0	2	6	0	0	0	0	1500
0	0	70	0	41980	36200	0	0	400	0	0	0	0	0	1	0	45	0	1	0	0	2	8	0	0	0	0	70
0	0	0	0	275000	152600	60000	0	2400	0	0	0	0	0	0	1	45	0	1	0	0	0	5	0	0	0	0	0
0	0	150	0	57180	57180	0	0	0	0	0	0	1	0	0	0	49	0	1	0	1	0	9	1	0	0	0	150
0	0	0	0	26870	0	26870	0	0	0	0	0	0	0	1	0	41	0	1	0	0	2	4	0	0	0	0	0
0	0	0	0	44720	44720	0	0	0	0	0	0	0	0	1	0	50	0	1	0	0	0	3	1	0	0	0	0
0	1500	200	0	34400	28400	0	0	0	0	0	0	1	0	0	0	65	1	0	1	0	1	5	0	1	0	0	1700
0	0	310	0	34400	34400	0	0	0	0	0	0	1	0	0	0	56	0	1	0	1	1	5	1	0	0	0	310
0	0	830	0	28900	28900	0	0	0	0	0	0	0	0	0	1	39	0	1	0	1	0	3	0	0	0	0	830
0	500	160	100	22440	22340	0	0	0	0	0	0	1	0	0	0	27	0	1	0	2	0	4	0	0	0	0	560
48000	1500	1000	600	600	0	0	0	0	0	0	0	0	1	0	0	31	1	1	0	1	2	4	0	1	1	0	49900
0	800	230	200	29100	28900	0	0	0	0	0	0	0	0	0	1	32	0	1	0	2	1	6	0	0	0	0	830
0	0	60	0	28400	24800	0	0	0	0	0	0	0	1	0	0	35	1	0	0	1	1	4	0	0	0	0	60
0	500	418	0	22054	21920	0	0	0	0	0	1	0	0	0	0	28	0	1	1	0	0	3	0	0	0	0	918
48000	1000	13770	1500	1500	0	0	0	0	0	0	0	1	0	0	0	34	1	1	0	2	1	6	0	1	1	0	61270
0	0	0	0	18350	18350	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	2	0	0	0	0	0
0	0	156	0	24000	24000	0	0	0	0	0	0	0	0	1	0	48	0	1	1	0	0	3	0	0	0	0	156
0	0	800	0	65425	64200	0	0	0	0	0	0	0	0	0	1	59	0	1	0	0	0	8	0	0	0	0	800
0	0	0	0	38400	38400	0	0	0	0	0	0	0	0	0	1	45	1	0	0	0	0	2	0	0	0	0	0
0	2000	0	0	88800	88800	0	0	0	0	0	0	0	0	0	1	31	0	1	1	2	0	5	1	0	0	0	2000
0	0	0	0	52000	52000	0	0	0	0	0	0	0	1	0	0	39	0	1	0	0	2	5	0	0	0	0	0
0	27000	0	0	20800	20800	0	0	0	0	0	0	0	0	1	0	24	0	0	0	0	0	2	0	0	0	0	27000
0	400	0	0	56080	56080	0	0	0	0	0	1	0	0	0	0	62	0	1	0	0	0	7	1	1	0	0	400
15000	0	0	0	64200	52200	0	0	0	0	0	0	0	0	0	1	46	1	1	0	0	1	5	0	1	1	0	15000
0	1000	52	0	27840	0	27840	0	0	0	0	1	0	0	0	0	39	0	1	1	0	2	7	0	0	0	0	1052
0	0	0	0	35522	35522	0	0	0	0	0	0	0	1	0	0	26	0	1	1	2	0	5	0	0	0	0	0
17000	0	0	0	13200	13200	0	0	0	0	0	0	1	0	0	0	34	0	1	0	0	3	5	0	0	0	0	17000
0	0	1401	500	62600	53100	1800	0	0	0	0	0	0	0	1	0	47	0	1	0	0	1	7	1	1	0	0	901
12600	0	2616	100	39100	39000	0	0	0	2500	0	0	0	0	0	1	27	0	1	0	2	0	5	0	0	0	0	15116
0	0	0	0	83900	29400	0	36000	500	0	0	0	0	0	1	0	52	0	1	0	0	0	4	0	1	0	0	0
0	0	720	1000	59220	52920	0	0	500	0	0	0	0	1	0	0	42	0	1	0	1	4	10	0	0	0	0	-280
0	1200	686	0	25856	22800	0	0	0	0	0	1	0	0	0	0	48	0	1	0	0	2	5	0	0	0	0	1886
0	0	65	0	40638	40200	0	0	0	0	0	0	0	1	0	0	67	0	1	0	2	3	9	0	0	0	0	65
0	0	0	0	25800	25700	0	0	100	0	0	0	0	1	0	0	24	0	1	0	2	0	4	0	0	0	0	0
0	6900	378	0	113600	113600	0	0	0	0	0	0	0	0	1	0	43	0	1	0	0	2	10	0	0	0	0	7278
0	0	0	0	73100	61100	0	0	0	9600	0	1	0	0	0	0	72	0	1	0	1	0	7	0	1	0	0	0
0	3000	0	0	9200	9200	0	0	0	0	0	0	1	0	0	0	34	0	1	1	1	0	4	0	0	0	0	3000
0	0	0	0	34660	34660	0	0	0	0	0	0	0	0	1	0	38	0	1	1	1	2	6	0	0	0	0	0
0	4400	0	0	15600	15600	0	0	0	0	0	0	0	0	0	1	36	0	1	0	1	0	3	0	0	0	0	4400
0	0	0	0	78000	78000	0	0	0	0	0	0	0	0	0	1	35	0	1	1	1	0	5	1	0	0	0	0
12000	0	0	0	28600	28600	0	0	0	0	0	0	0	0	1	0	44	1	1	0	0	1	4	0	0	1	0	12000
11000	2200	0	0	75700	63700	0	0	0	0	0	0	0	1	0	0	50	1	0	0	0	3	7	0	0	0	0	13200
0	0	2100	0	137188	125188	0	0	0	0	0	0	0	0	0	0	39	0	1	0	2	0	4	1	0	0	0	2100
0	72000	4500	0	0	0	0	0	0	0	0	0	0	0	1	0	21	1	0	0	0	0	3	0	0	0	0	76500
38000	0	0	150	24150	0	0	0	0	0	0	0	1	0	0	0	69	1	1	0	0	0	2	0	1	1	0	37850
8000	0	0	0	78800	22800	0	36000	0	0	0	0	0	1	0	0	32	0	1	0	2	0	5	0	0	0	0	8000
11000	63000	0	200	60200	0	0	0	0	0	0	0	0	1	0	0	19	1	0	0	0	0	3	0	1	0	0	73800
0	0	0	0	46360	46360	0	0	0	0	0	0	0	1	0	0	44	0	1	0	1	1	6	0	0	0	0	0
0	11500	270	0	27280	14400	5680	0	0	0	0	1	0	0	0	0	26	0	1	1	2	0	9	1	0	0	0	11770
7000	3000	2580	100	42300	35000	0	0	0	0	0	0	0	0	0	1	43	0	1	0	2	0	4	0	0	0	0	12480
0	8800	0	25	29625	28400	0	0	1200	0	0	0	0	1	0	0	38	0	1	0	1	0	5	1	0	0	0	8775
3000	0	9200	0	72200	72200	0	0	0	0	0	1	0	0	0	0	49	0	1	0	0	2	7	0	0	0	0	12200
0	12900	200	0	18040	0	18040	0	0	0	0	0	1	0	0	0	57	0	1	0	0	0	3	0	0	0	0	13100
0	0	2430	0	50610	51240	0	0	0	0	0	0	0	1	0	0	41	0	1	0	0	1	3	0	0	0	0	2430
0	0	138	0	22600	22600	0	0	0	0	0	0	0	1	0	0	38	0	1	0	3	0	5	0	0	0	0	138
0	13000	13684	0	26000	26000	0	0	0	0	0	1	0	0	0	0	51	1	0	0	0	2	5	0	0	0	0	26684
2100	0	290	0	42945	42745	0	0	200	0	0	0	0	0	1	0	33	0	1	0	1	0	3	1	0	0	0	2390
0	600	18	0	21516	21516	0	0	0	0	0	0	0	1	0	0	46	0	1	0	0	0	5	0	0	0	0	618
0	0	0	0	57184	8400	46359	2050	375	0	0	0	0	0	1	0	42	1	0	0	0	0	3	0	0	0	0	0
0	3600	0	0	22195	21600	0	0	0	0	0	0	0	0	1	0	24	0	1	0	1	0	4	0	0	0	0	3600
0	0	0	0	79952	79932	0	0	20	0	0	0	1	0	0	0	42	0	1	0	0	0	5	1	1	0	0	0
60000	0	0	0	2000	0	0	0	2000	0	0	0	0	0	0	1	35	1	1	0	2	4	8	0	1	1	0	60000
0	0	0	500	68933	68433	0	0	0	0	0	0	0	1	0	0	63	1	0	0	0	0	5	0	0	0	0	-500
6600	0	0	0	33100	27100	0	0	0	0	0	0	0	0	0	1	35	0	1	0	0	2	4	1	0	0	0	6600
0	0	0	0	21900	21900	0	0	0	0	0	0	0	1	0	0	30	0	1	0	3	1	6	0	0	0	0	0
12000	0	0	0	55000	37000	0	0	0	0	0	0	0	1	0	0	30	0	1	2	0	0	4	0	0	0	0	12000
0	0	0	0	81475	41820	21655	0	0	0	0	0	0	1	0	0	46	0	1	0	0	0	6	0	0	0	0	0
0	0	0	0	77860	41860	0	0	0	0	0	0	0	0	0	1	24	1	1	0	0	0	2	0	0	1	0	0
0	0	0	0	61006	61006	0	0	0	0	0	0	0	0	1	0	38	0	1	1	1	2	6	1	0	0	0	0
0	0	1584	500	17210	12900	0	0	0	0	0	0	0	1	0	0	31	0	1	0	0	3	5	1	0	0	0	1084
0	0	840	0	53280	49080	0	0	0	0	0	0	0	1	0	0	35	0	1	0	0	0	6	0	0	0	0	840
0	0	0	0	18390	15150	0	0	0	0	0	0	0	1	0	0	30	0	0	0	0	0	3	0	0	0	0	0
0	500	0	500	33550	29150	0	0	0	0	0	1	0	0	0	0	36	1	0	0	0	0	4	0	0	0	0	0
0	0	230	800	36820	30260	0	0	0	0	0	0	0	1	0	0	39	0	1	0	0	2	7	1	0	0	0	-570
0	500	468	0	11800	7800	0	0	0	0	0	0	0	1	0	0	28	0	1	0	0	1	3	1	1	0	0	968
0	0	0	650	40130	24800	0	0	0	0	0	0	0	1	0	0	29	0	1	0	1	0	3	0	0	0	0	-650
0	0	0	300	49100	20000	0	10800	0	0	0	0	0	1	0	0	38	0	1	0	0	2	4	0	0	0	0	-300
0	0	90	500	23600	23100	0	0	0	0	0	0	0	1	0	0	33	0	1	0	0	1	4	0	0	0	0	-410
0	0	120	0	20500	20500	0	0	0	0	0	0	0	1	0	0	31	0	1	0	0	1	4	0	0	0	0	120
0	0	460	500	45500	45000	0	0	0	0	0	0	0	0	0	1	29	0	1	0	0	1	3	0	0	0	0	-40
72000	0	260	500	500	0	0	0	0	0	0	0	0	1	0	0	28	1	1	0	0	2	4	0	1	1	0	71760
0	0	888	0	60278	15700	14578	30000	0	0	0	0	0	0	0	0	30	0	1	1	0	0	3	0	0	0	0	888
0	11000	230	0	42720	0	42720	0	0	0	0	0	0	1	0	0	59	0	1	0	1	0	6	1	0	0	0	11230
0	0	230	0	83660	83660	0	0	0	0	0	1	0	0	0	0	40	0	1	0	0	0	4	0	0	0	0	230
74250	0	0	0	7200	0	0	0	0	0	0	1	0	0	0	0	49	1	1	0	0	0	5	0	1	1	0	74250
0	700	0	0	37000	35800	0	0	0	0	0	1	0	0	0	0	57	1	1	0	1	1	8	0	1	1	0	700
0	0	0	0	36060	34500	1560	0	0	0	0	0	0	1	0	0	53	0	1	0	0	0	7	0	0	0	0	0
0	0	0	0	34000	34000	0	0	0	0	0	1	0	0	0	0	56	0	1	0	0	0	4	0	1	0	0	0
0	0	0	0	45396	31060	14336	0	0	0	0	0	1	0	0	0	53	0	1	0	0	5	8	1	0	0	0	0
0	0	0	0	61001	56201	0	0	0	0	0	0	0	0	1	0	54	0	1	0	2	1	10	0	0	0	0	0
0	1500	1245	0	31100	25100	0	0	0	0	0	0	1	0	0	0	32	0	1	0	3	0	5	0	0	0	0	2745
0	0	1075	0	28822	6000	21622	0	0	0	0	0	0	0	1	0	43	0	1	0	0	3	6	0	0	0	0	1075
0	0	0	0	35100	31500	0	0	0	0	0	0	0	1	0	0	31	0	1	0	1	2	5	0	0	0	0	0
0	0	0	0	49000	49000	0	0	0	0	0	0	0	1	0	0	53	0	1	0	0	2	5	1	0	0	0	0
0	0	0	0	20102	19074	0	0	0	0	0	1	0	0	0	0	49	0	1	1	2	0	5	0	0	0	0	0
6300	0	0	0	40800	40800	0	0	0	0	0	0	0	0	0	1	54	0	1	0	0	0	5	1	0	0	0	6300
0	0	620	0	141600	111600	0	0	0	0	0	0	0	0	1	0	55	0	1	0	0	1	8	0	0	0	0	620
0	0	0	0	96800	80000	0	0	0	0	0	0	0	0	0	1	33	0	1	0	1	1	4	1	0	0	0	0
18000	6000	0	0	18000	18000	0	0	0	0	0	0	0	0	0	1	28	1	0	0	0	0	2	0	0	0	0	24000
18000	600	2120	0	3000	3000	0	0	0	0	0	1	0	0	0	0	50	0	1	0	0	4	7	0	0	0	0	20720
0	0	0	0	90000	60000	0	0	0	0	0	0	0	0	0	1	33	0	1	1	1	0	4	0	0	0	0	0
0	6000	0	0	68296	68296	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	8	0	1	0	0	6000
0	0	100	200	72136	0	65936	0	0	0	0	0	0	0	1	0	40	0	1	0	0	3	5	1	0	0	0	-100
24000	0	0	300	1800	0	0	0	0	12000	0	0	0	1	0	0	62	0	1	0	0	1	5	0	1	0	0	23700
0	0	0	0	36480	33840	0	0	0	0	0	1	0	0	0	0	49	0	1	0	0	0	6	0	0	0	0	0
1456	0	1332	0	10500	0	0	0	0	10800	0	0	0	1	0	0	69	0	1	0	0	0	2	0	1	0	0	2788
12000	0	1200	2400	12060	9660	0	0	0	0	0	0	0	1	0	0	36	0	0	0	0	0	2	0	0	0	0	10800
0	1000	5540	500	52836	41000	11336	0	0	0	0	0	0	0	0	1	60	0	1	0	0	0	4	0	0	0	0	6040
0	0	0	300	69592	0	63292	0	0	0	0	0	0	1	0	0	63	0	1	0	0	0	4	0	0	0	0	-300
36000	0	0	1500	81800	56300	0	0	0	0	0	1	0	0	0	0	68	0	1	0	0	0	7	0	1	0	0	34500
0	0	0	0	72564	66414	0	0	150	0	0	0	0	0	0	0	78	0	1	0	0	1	6	0	0	0	0	0
0	0	0	0	16765	16200	0	0	0	0	0	0	0	1	0	0	28	0	1	0	1	0	3	0	0	0	0	0
15000	0	60	0	15600	15600	0	0	0	0	0	1	0	0	0	0	54	0	1	0	0	0	3	0	0	0	0	15060
47000	0	0	0	24000	0	0	0	0	0	0	0	0	1	0	0	47	0	1	0	0	0	3	1	0	0	0	47000
0	0	0	0	53960	35960	0	0	0	0	0	1	0	0	0	0	50	0	1	0	0	1	5	0	0	0	0	0
180000	0	11718	0	58600	35600	0	0	5000	0	0	0	0	1	0	0	47	1	1	0	1	0	5	0	0	1	0	191718
0	0	0	0	37600	37600	0	0	0	0	0	1	0	0	0	0	49	1	0	0	0	2	7	0	0	0	0	0
24000	0	0	0	74400	56400	0	0	0	0	0	0	0	1	0	0	50	0	1	0	0	0	3	0	1	0	0	24000
0	0	0	2500	46440	31940	0	0	0	0	0	0	0	0	0	1	25	1	0	0	0	0	1	0	0	0	0	-2500
0	0	330	0	59950	27000	26950	0	0	0	0	1	0	0	0	0	51	0	1	0	2	4	10	0	0	0	0	330
0	0	2100	0	46650	37050	0	0	0	0	0	0	0	0	1	0	31	0	1	0	3	2	7	0	0	0	0	2100
6700	0	0	0	32900	26900	0	0	0	0	0	0	0	1	0	0	55	1	0	0	0	0	5	0	0	0	0	6700
36000	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	1	32	1	1	0	1	2	4	0	1	1	0	36000
0	0	0	0	57000	39000	0	0	0	0	0	0	0	0	1	0	42	0	1	0	0	1	4	0	0	0	0	0
23000	0	0	0	21200	0	0	0	200	14400	0	0	0	1	0	0	60	0	1	0	0	0	3	0	0	0	0	23000
0	6000	0	0	18940	0	18800	0	140	0	0	0	0	1	0	0	39	1	1	0	0	2	3	0	0	1	0	6000
0	3000	0	0	38500	38300	0	0	200	0	0	0	0	0	1	0	43	0	1	0	0	1	6	1	0	0	0	3000
5000	1000	0	0	2400	0	0	0	0	2400	0	1	0	0	0	0	75	1	0	0	0	0	1	0	0	0	0	6000
0	3600	510	0	21708	17458	4200	0	0	0	0	0	1	0	0	0	32	0	1	0	1	2	5	1	0	0	0	4110
5000	0	0	0	39220	15500	13800	0	320	4800	0	1	0	0	0	0	58	1	0	0	0	1	7	0	0	0	0	5000
0	0	0	0	28320	25920	0	0	0	0	0	0	0	1	0	0	39	0	1	0	0	1	6	0	0	0	0	0
0	0	701	0	32941	32621	0	0	320	0	0	0	0	1	0	0	37	0	1	0	2	0	4	0	0	0	0	701
0	9000	0	0	42221	11821	0	0	400	30000	0	0	0	0	1	0	64	0	1	0	0	0	4	0	0	0	0	9000
0	0	0	0	20200	20200	0	0	0	0	0	0	0	1	0	0	25	0	1	1	0	0	3	0	0	0	0	0
10500	0	29983	500	71016	28800	40640	0	500	0	0	0	0	0	0	1	41	0	1	1	2	0	12	0	0	0	0	39983
0	24000	7436	0	3130	0	0	0	100	0	0	0	0	0	0	1	29	0	0	0	0	0	1	0	1	0	0	31436
0	500	5641	0	30000	30000	0	0	0	0	0	0	0	0	1	0	29	0	1	0	1	1	7	0	0	0	0	6141
0	1000	24527	100	46947	27904	12843	0	0	0	0	0	0	0	0	0	50	0	1	0	1	2	7	1	0	0	0	25427
0	0	1130	250	91650	24200	55300	0	500	3000	0	0	0	0	1	0	48	0	1	0	0	0	6	1	0	0	0	880
0	0	0	0	34854	34800	0	0	0	0	0	0	0	0	1	0	28	0	1	1	1	0	4	0	0	0	0	0
0	0	60	0	37650	36600	0	0	0	0	0	0	0	0	1	0	36	0	1	0	0	4	6	0	0	0	0	60
0	0	0	0	129000	94200	34800	0	0	0	0	0	0	0	0	1	45	0	1	0	0	3	6	1	0	0	0	0
0	600	1860	0	11880	11880	0	0	0	2400	0	1	0	0	0	0	50	1	0	0	0	0	4	0	0	0	0	2460
2165	0	0	0	66900	54900	0	0	0	0	0	0	0	0	1	0	59	0	1	0	0	0	5	0	0	0	0	2165
0	0	2920	0	60150	60150	0	0	0	0	0	0	0	1	0	0	50	0	1	0	0	1	9	0	0	0	0	2920
60000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	50	1	1	0	0	0	4	0	1	1	0	60000
24000	0	0	0	20400	20400	0	0	0	0	0	1	0	0	0	0	50	1	1	0	0	0	7	0	1	1	0	24000
0	16000	270	0	35280	28080	0	0	0	0	0	0	0	1	0	0	65	0	1	1	3	1	12	0	1	0	0	16270
8400	12000	1910	0	36000	0	0	0	0	0	0	0	0	0	0	1	52	0	1	0	1	1	4	0	0	0	0	22310
